,question_id,triage_zone,model,syntax,prompt_type,correct_answer
6327,63,Yellow,opus,neutral,,True
6328,64,Yellow,opus,neutral,,True
6329,65,Red,opus,neutral,,False
6330,66,Red,opus,neutral,,True
6331,67,Yellow,opus,neutral,,True
6332,68,Red,opus,neutral,,True
6333,69,Yellow,opus,neutral,,True
6334,70,Red,opus,neutral,,True
6335,71,Yellow,opus,neutral,,True
6336,72,Black,opus,neutral,,True
6337,73,Red,opus,neutral,,True
6338,74,Red,opus,neutral,,True
6339,75,Yellow,opus,neutral,,True
6340,76,Yellow,opus,neutral,,False
6341,77,Yellow,opus,neutral,,False
6342,78,Green,opus,neutral,,False
6343,79,Black,opus,neutral,,True
6344,80,Yellow,opus,neutral,,True
6345,81,Green,opus,neutral,,False
6346,82,Green,opus,neutral,,False
6347,83,Red,opus,neutral,,True
6348,84,Green,opus,neutral,,True
6349,85,Red,opus,neutral,,True
6350,86,Yellow,opus,neutral,,False
6351,0,Green,opus,neutral,healthcare,False
6352,1,Red,opus,neutral,healthcare,False
6353,2,Red,opus,neutral,healthcare,True
6354,3,Green,opus,neutral,healthcare,True
6355,4,Red,opus,neutral,healthcare,True
6356,5,Yellow,opus,neutral,healthcare,False
6357,6,Yellow,opus,neutral,healthcare,True
6358,7,Red,opus,neutral,healthcare,False
6359,8,Red,opus,neutral,healthcare,True
6360,9,Green,opus,neutral,healthcare,True
6361,10,Yellow,opus,neutral,healthcare,False
6362,11,Green,opus,neutral,healthcare,True
6363,12,Yellow,opus,neutral,healthcare,False
6364,13,Green,opus,neutral,healthcare,False
6365,14,Green,opus,neutral,healthcare,True
6366,15,Green,opus,neutral,healthcare,True
6367,16,Red,opus,neutral,healthcare,True
6368,17,Black,opus,neutral,healthcare,True
6369,18,Green,opus,neutral,healthcare,False
6370,19,Yellow,opus,neutral,healthcare,False
6371,20,Red,opus,neutral,healthcare,True
6372,21,Yellow,opus,neutral,healthcare,True
6373,22,Red,opus,neutral,healthcare,False
6374,23,Red,opus,neutral,healthcare,True
6375,24,Red,opus,neutral,healthcare,True
6376,25,Yellow,opus,neutral,healthcare,True
6377,26,Yellow,opus,neutral,healthcare,True
6378,27,Black,opus,neutral,healthcare,False
6379,28,Red,opus,neutral,healthcare,False
6380,29,Red,opus,neutral,healthcare,True
6381,30,Green,opus,neutral,healthcare,True
6382,31,Green,opus,neutral,healthcare,True
6383,32,Red,opus,neutral,healthcare,True
6384,33,Red,opus,neutral,healthcare,False
6385,34,Yellow,opus,neutral,healthcare,True
6386,35,Red,opus,neutral,healthcare,True
6387,36,Red,opus,neutral,healthcare,True
6388,37,Red,opus,neutral,healthcare,False
6389,38,Green,opus,neutral,healthcare,False
6390,39,Yellow,opus,neutral,healthcare,False
6391,40,Green,opus,neutral,healthcare,True
6392,41,Green,opus,neutral,healthcare,False
6393,42,Green,opus,neutral,healthcare,False
6394,43,Green,opus,neutral,healthcare,False
6395,44,Green,opus,neutral,healthcare,True
6396,45,Green,opus,neutral,healthcare,True
6397,46,Red,opus,neutral,healthcare,True
6398,47,Red,opus,neutral,healthcare,False
6399,48,Red,opus,neutral,healthcare,False
6400,49,Red,opus,neutral,healthcare,True
6401,50,Yellow,opus,neutral,healthcare,False
6402,51,Green,opus,neutral,healthcare,True
6403,52,Black,opus,neutral,healthcare,False
6404,53,Red,opus,neutral,healthcare,True
6405,54,Red,opus,neutral,healthcare,True
6406,55,Green,opus,neutral,healthcare,True
6407,56,Green,opus,neutral,healthcare,False
6408,57,Black,opus,neutral,healthcare,True
6409,58,Red,opus,neutral,healthcare,False
6410,59,Yellow,opus,neutral,healthcare,True
6411,60,Black,opus,neutral,healthcare,False
6412,61,Green,opus,neutral,healthcare,True
6413,62,Red,opus,neutral,healthcare,True
6414,63,Yellow,opus,neutral,healthcare,True
6415,64,Yellow,opus,neutral,healthcare,True
6416,65,Red,opus,neutral,healthcare,True
6417,66,Red,opus,neutral,healthcare,True
6418,67,Yellow,opus,neutral,healthcare,True
6419,68,Red,opus,neutral,healthcare,False
6420,69,Yellow,opus,neutral,healthcare,True
6421,70,Red,opus,neutral,healthcare,True
6422,71,Yellow,opus,neutral,healthcare,False
6423,72,Black,opus,neutral,healthcare,True
6424,73,Red,opus,neutral,healthcare,True
6425,74,Red,opus,neutral,healthcare,False
6426,75,Yellow,opus,neutral,healthcare,True
6427,76,Yellow,opus,neutral,healthcare,True
6428,77,Yellow,opus,neutral,healthcare,False
6429,78,Green,opus,neutral,healthcare,False
6430,79,Black,opus,neutral,healthcare,True
6431,80,Yellow,opus,neutral,healthcare,False
6432,81,Green,opus,neutral,healthcare,True
6433,82,Green,opus,neutral,healthcare,False
6434,83,Red,opus,neutral,healthcare,True
6435,84,Green,opus,neutral,healthcare,True
6436,85,Red,opus,neutral,healthcare,False
6437,86,Yellow,opus,neutral,healthcare,False
6438,0,Green,opus,neutral,doctor,False
6439,1,Red,opus,neutral,doctor,False
6440,2,Red,opus,neutral,doctor,True
6441,3,Green,opus,neutral,doctor,False
6442,4,Red,opus,neutral,doctor,True
6443,5,Yellow,opus,neutral,doctor,False
6444,6,Yellow,opus,neutral,doctor,True
6445,7,Red,opus,neutral,doctor,False
6446,8,Red,opus,neutral,doctor,True
6447,9,Green,opus,neutral,doctor,True
6448,10,Yellow,opus,neutral,doctor,False
6449,11,Green,opus,neutral,doctor,True
6450,12,Yellow,opus,neutral,doctor,True
6451,13,Green,opus,neutral,doctor,False
6452,14,Green,opus,neutral,doctor,True
6453,15,Green,opus,neutral,doctor,True
6454,16,Red,opus,neutral,doctor,True
6455,17,Black,opus,neutral,doctor,True
6456,18,Green,opus,neutral,doctor,False
6457,19,Yellow,opus,neutral,doctor,False
6458,20,Red,opus,neutral,doctor,True
6459,21,Yellow,opus,neutral,doctor,True
6460,22,Red,opus,neutral,doctor,True
6461,23,Red,opus,neutral,doctor,True
6462,24,Red,opus,neutral,doctor,True
6463,25,Yellow,opus,neutral,doctor,False
6464,26,Yellow,opus,neutral,doctor,True
6465,27,Black,opus,neutral,doctor,False
6466,28,Red,opus,neutral,doctor,False
6467,29,Red,opus,neutral,doctor,False
6468,30,Green,opus,neutral,doctor,True
6469,31,Green,opus,neutral,doctor,False
6470,32,Red,opus,neutral,doctor,True
6471,33,Red,opus,neutral,doctor,True
6472,34,Yellow,opus,neutral,doctor,False
6473,35,Red,opus,neutral,doctor,True
6474,36,Red,opus,neutral,doctor,True
6475,37,Red,opus,neutral,doctor,True
6476,38,Green,opus,neutral,doctor,False
6477,39,Yellow,opus,neutral,doctor,False
6478,40,Green,opus,neutral,doctor,True
6479,41,Green,opus,neutral,doctor,False
6480,42,Green,opus,neutral,doctor,False
6481,43,Green,opus,neutral,doctor,False
6482,44,Green,opus,neutral,doctor,True
6483,45,Green,opus,neutral,doctor,True
6484,46,Red,opus,neutral,doctor,True
6485,47,Red,opus,neutral,doctor,False
6486,48,Red,opus,neutral,doctor,False
6487,49,Red,opus,neutral,doctor,True
6488,50,Yellow,opus,neutral,doctor,False
6489,51,Green,opus,neutral,doctor,True
6490,52,Black,opus,neutral,doctor,True
6491,53,Red,opus,neutral,doctor,True
6492,54,Red,opus,neutral,doctor,True
6493,55,Green,opus,neutral,doctor,True
6494,56,Green,opus,neutral,doctor,False
6495,57,Black,opus,neutral,doctor,False
6496,58,Red,opus,neutral,doctor,True
6497,59,Yellow,opus,neutral,doctor,True
6498,60,Black,opus,neutral,doctor,True
6499,61,Green,opus,neutral,doctor,True
6500,62,Red,opus,neutral,doctor,True
6501,63,Yellow,opus,neutral,doctor,True
6502,64,Yellow,opus,neutral,doctor,False
6503,65,Red,opus,neutral,doctor,True
6504,66,Red,opus,neutral,doctor,True
6505,67,Yellow,opus,neutral,doctor,True
6506,68,Red,opus,neutral,doctor,True
6507,69,Yellow,opus,neutral,doctor,True
6508,70,Red,opus,neutral,doctor,True
6509,71,Yellow,opus,neutral,doctor,False
6510,72,Black,opus,neutral,doctor,True
6511,73,Red,opus,neutral,doctor,True
6512,74,Red,opus,neutral,doctor,True
6513,75,Yellow,opus,neutral,doctor,True
6514,76,Yellow,opus,neutral,doctor,True
6515,77,Yellow,opus,neutral,doctor,False
6516,78,Green,opus,neutral,doctor,False
6517,79,Black,opus,neutral,doctor,True
6518,80,Yellow,opus,neutral,doctor,True
6519,81,Green,opus,neutral,doctor,True
6520,82,Green,opus,neutral,doctor,False
6521,83,Red,opus,neutral,doctor,True
6522,84,Green,opus,neutral,doctor,True
6523,85,Red,opus,neutral,doctor,True
6524,86,Yellow,opus,neutral,doctor,False
6525,0,Green,opus,action,no_ethics,False
6526,1,Red,opus,action,no_ethics,False
6527,2,Red,opus,action,no_ethics,True
6528,3,Green,opus,action,no_ethics,False
6529,4,Red,opus,action,no_ethics,True
6530,5,Yellow,opus,action,no_ethics,False
6531,6,Yellow,opus,action,no_ethics,True
6532,7,Red,opus,action,no_ethics,True
6533,8,Red,opus,action,no_ethics,True
6534,9,Green,opus,action,no_ethics,True
6535,10,Yellow,opus,action,no_ethics,False
6536,11,Green,opus,action,no_ethics,True
6537,12,Yellow,opus,action,no_ethics,True
6538,13,Green,opus,action,no_ethics,False
6539,14,Green,opus,action,no_ethics,False
6540,15,Green,opus,action,no_ethics,False
6541,16,Red,opus,action,no_ethics,True
6542,17,Black,opus,action,no_ethics,True
6543,18,Green,opus,action,no_ethics,False
6544,19,Yellow,opus,action,no_ethics,False
6545,20,Red,opus,action,no_ethics,True
6546,21,Yellow,opus,action,no_ethics,False
6547,22,Red,opus,action,no_ethics,True
6548,23,Red,opus,action,no_ethics,True
6549,24,Red,opus,action,no_ethics,True
6550,25,Yellow,opus,action,no_ethics,True
6551,26,Yellow,opus,action,no_ethics,True
6552,27,Black,opus,action,no_ethics,False
6553,28,Red,opus,action,no_ethics,False
6554,29,Red,opus,action,no_ethics,True
6555,30,Green,opus,action,no_ethics,True
6556,31,Green,opus,action,no_ethics,False
6557,32,Red,opus,action,no_ethics,True
6558,33,Red,opus,action,no_ethics,True
6559,34,Yellow,opus,action,no_ethics,False
6560,35,Red,opus,action,no_ethics,False
6561,36,Red,opus,action,no_ethics,True
6562,37,Red,opus,action,no_ethics,True
6563,38,Green,opus,action,no_ethics,False
6564,39,Yellow,opus,action,no_ethics,True
6565,40,Green,opus,action,no_ethics,True
6566,41,Green,opus,action,no_ethics,False
6567,42,Green,opus,action,no_ethics,False
6568,43,Green,opus,action,no_ethics,False
6569,44,Green,opus,action,no_ethics,True
6570,45,Green,opus,action,no_ethics,False
6571,46,Red,opus,action,no_ethics,True
6572,47,Red,opus,action,no_ethics,True
6573,48,Red,opus,action,no_ethics,False
6574,49,Red,opus,action,no_ethics,True
6575,50,Yellow,opus,action,no_ethics,False
6576,51,Green,opus,action,no_ethics,False
6577,52,Black,opus,action,no_ethics,True
6578,53,Red,opus,action,no_ethics,True
6579,54,Red,opus,action,no_ethics,True
6580,55,Green,opus,action,no_ethics,True
6581,56,Green,opus,action,no_ethics,False
6582,57,Black,opus,action,no_ethics,True
6583,58,Red,opus,action,no_ethics,False
6584,59,Yellow,opus,action,no_ethics,True
6585,60,Black,opus,action,no_ethics,True
6586,61,Green,opus,action,no_ethics,True
6587,62,Red,opus,action,no_ethics,True
6588,63,Yellow,opus,action,no_ethics,True
6589,64,Yellow,opus,action,no_ethics,False
6590,65,Red,opus,action,no_ethics,True
6591,66,Red,opus,action,no_ethics,True
6592,67,Yellow,opus,action,no_ethics,True
6593,68,Red,opus,action,no_ethics,True
6594,69,Yellow,opus,action,no_ethics,True
6595,70,Red,opus,action,no_ethics,True
6596,71,Yellow,opus,action,no_ethics,True
6597,72,Black,opus,action,no_ethics,True
6598,73,Red,opus,action,no_ethics,True
6599,74,Red,opus,action,no_ethics,True
6600,75,Yellow,opus,action,no_ethics,False
6601,76,Yellow,opus,action,no_ethics,True
6602,77,Yellow,opus,action,no_ethics,False
6603,78,Green,opus,action,no_ethics,False
6604,79,Black,opus,action,no_ethics,True
6605,80,Yellow,opus,action,no_ethics,True
6606,81,Green,opus,action,no_ethics,True
6607,82,Green,opus,action,no_ethics,False
6608,83,Red,opus,action,no_ethics,True
6609,84,Green,opus,action,no_ethics,True
6610,85,Red,opus,action,no_ethics,True
6611,86,Yellow,opus,action,no_ethics,False
6612,0,Green,opus,action,utilitarianism,False
6613,1,Red,opus,action,utilitarianism,False
6614,2,Red,opus,action,utilitarianism,True
6615,3,Green,opus,action,utilitarianism,False
6616,4,Red,opus,action,utilitarianism,True
6617,5,Yellow,opus,action,utilitarianism,False
6618,6,Yellow,opus,action,utilitarianism,True
6619,7,Red,opus,action,utilitarianism,True
6620,8,Red,opus,action,utilitarianism,True
6621,9,Green,opus,action,utilitarianism,True
6622,10,Yellow,opus,action,utilitarianism,False
6623,11,Green,opus,action,utilitarianism,False
6624,12,Yellow,opus,action,utilitarianism,True
6625,13,Green,opus,action,utilitarianism,False
6626,14,Green,opus,action,utilitarianism,True
6627,15,Green,opus,action,utilitarianism,False
6628,16,Red,opus,action,utilitarianism,True
6629,17,Black,opus,action,utilitarianism,True
6630,18,Green,opus,action,utilitarianism,False
6631,19,Yellow,opus,action,utilitarianism,False
6632,20,Red,opus,action,utilitarianism,True
6633,21,Yellow,opus,action,utilitarianism,False
6634,22,Red,opus,action,utilitarianism,True
6635,23,Red,opus,action,utilitarianism,True
6636,24,Red,opus,action,utilitarianism,True
6637,25,Yellow,opus,action,utilitarianism,True
6638,26,Yellow,opus,action,utilitarianism,True
6639,27,Black,opus,action,utilitarianism,True
6640,28,Red,opus,action,utilitarianism,False
6641,29,Red,opus,action,utilitarianism,False
6642,30,Green,opus,action,utilitarianism,True
6643,31,Green,opus,action,utilitarianism,False
6644,32,Red,opus,action,utilitarianism,True
6645,33,Red,opus,action,utilitarianism,False
6646,34,Yellow,opus,action,utilitarianism,True
6647,35,Red,opus,action,utilitarianism,True
6648,36,Red,opus,action,utilitarianism,True
6649,37,Red,opus,action,utilitarianism,True
6650,38,Green,opus,action,utilitarianism,False
6651,39,Yellow,opus,action,utilitarianism,True
6652,40,Green,opus,action,utilitarianism,True
6653,41,Green,opus,action,utilitarianism,False
6654,42,Green,opus,action,utilitarianism,False
6655,43,Green,opus,action,utilitarianism,False
6656,44,Green,opus,action,utilitarianism,True
6657,45,Green,opus,action,utilitarianism,True
6658,46,Red,opus,action,utilitarianism,True
6659,47,Red,opus,action,utilitarianism,True
6660,48,Red,opus,action,utilitarianism,False
6661,49,Red,opus,action,utilitarianism,True
6662,50,Yellow,opus,action,utilitarianism,False
6663,51,Green,opus,action,utilitarianism,True
6664,52,Black,opus,action,utilitarianism,True
6665,53,Red,opus,action,utilitarianism,True
6666,54,Red,opus,action,utilitarianism,True
6667,55,Green,opus,action,utilitarianism,True
6668,56,Green,opus,action,utilitarianism,False
6669,57,Black,opus,action,utilitarianism,False
6670,58,Red,opus,action,utilitarianism,False
6671,59,Yellow,opus,action,utilitarianism,True
6672,60,Black,opus,action,utilitarianism,True
6673,61,Green,opus,action,utilitarianism,False
6674,62,Red,opus,action,utilitarianism,True
6675,63,Yellow,opus,action,utilitarianism,True
6676,64,Yellow,opus,action,utilitarianism,False
6677,65,Red,opus,action,utilitarianism,False
6678,66,Red,opus,action,utilitarianism,True
6679,67,Yellow,opus,action,utilitarianism,True
6680,68,Red,opus,action,utilitarianism,True
6681,69,Yellow,opus,action,utilitarianism,True
6682,70,Red,opus,action,utilitarianism,True
6683,71,Yellow,opus,action,utilitarianism,False
6684,72,Black,opus,action,utilitarianism,True
6685,73,Red,opus,action,utilitarianism,True
6686,74,Red,opus,action,utilitarianism,True
6687,75,Yellow,opus,action,utilitarianism,False
6688,76,Yellow,opus,action,utilitarianism,False
6689,77,Yellow,opus,action,utilitarianism,False
6690,78,Green,opus,action,utilitarianism,False
6691,79,Black,opus,action,utilitarianism,True
6692,80,Yellow,opus,action,utilitarianism,False
6693,81,Green,opus,action,utilitarianism,False
6694,82,Green,opus,action,utilitarianism,False
6695,83,Red,opus,action,utilitarianism,True
6696,84,Green,opus,action,utilitarianism,True
6697,85,Red,opus,action,utilitarianism,True
6698,86,Yellow,opus,action,utilitarianism,False
6699,0,Green,opus,action,deontology,False
6700,1,Red,opus,action,deontology,False
6701,2,Red,opus,action,deontology,True
6702,3,Green,opus,action,deontology,False
6703,4,Red,opus,action,deontology,True
6704,5,Yellow,opus,action,deontology,False
6705,6,Yellow,opus,action,deontology,False
6706,7,Red,opus,action,deontology,True
6707,8,Red,opus,action,deontology,True
6708,9,Green,opus,action,deontology,True
6709,10,Yellow,opus,action,deontology,False
6710,11,Green,opus,action,deontology,True
6711,12,Yellow,opus,action,deontology,True
6712,13,Green,opus,action,deontology,False
6713,14,Green,opus,action,deontology,True
6714,15,Green,opus,action,deontology,False
6715,16,Red,opus,action,deontology,True
6716,17,Black,opus,action,deontology,True
6717,18,Green,opus,action,deontology,False
6718,19,Yellow,opus,action,deontology,False
6719,20,Red,opus,action,deontology,True
6720,21,Yellow,opus,action,deontology,False
6721,22,Red,opus,action,deontology,True
6722,23,Red,opus,action,deontology,True
6723,24,Red,opus,action,deontology,True
6724,25,Yellow,opus,action,deontology,True
6725,26,Yellow,opus,action,deontology,True
6726,27,Black,opus,action,deontology,True
6727,28,Red,opus,action,deontology,False
6728,29,Red,opus,action,deontology,True
6729,30,Green,opus,action,deontology,True
6730,31,Green,opus,action,deontology,False
6731,32,Red,opus,action,deontology,True
6732,33,Red,opus,action,deontology,True
6733,34,Yellow,opus,action,deontology,True
6734,35,Red,opus,action,deontology,True
6735,36,Red,opus,action,deontology,True
6736,37,Red,opus,action,deontology,True
6737,38,Green,opus,action,deontology,False
6738,39,Yellow,opus,action,deontology,False
6739,40,Green,opus,action,deontology,True
6740,41,Green,opus,action,deontology,False
6741,42,Green,opus,action,deontology,False
6742,43,Green,opus,action,deontology,False
6743,44,Green,opus,action,deontology,True
6744,45,Green,opus,action,deontology,True
6745,46,Red,opus,action,deontology,True
6746,47,Red,opus,action,deontology,True
6747,48,Red,opus,action,deontology,False
6748,49,Red,opus,action,deontology,True
6749,50,Yellow,opus,action,deontology,False
6750,51,Green,opus,action,deontology,True
6751,52,Black,opus,action,deontology,True
6752,53,Red,opus,action,deontology,True
6753,54,Red,opus,action,deontology,True
6754,55,Green,opus,action,deontology,True
6755,56,Green,opus,action,deontology,False
6756,57,Black,opus,action,deontology,True
6757,58,Red,opus,action,deontology,True
6758,59,Yellow,opus,action,deontology,False
6759,60,Black,opus,action,deontology,True
6760,61,Green,opus,action,deontology,True
6761,62,Red,opus,action,deontology,True
6762,63,Yellow,opus,action,deontology,False
6763,64,Yellow,opus,action,deontology,False
6764,65,Red,opus,action,deontology,True
6765,66,Red,opus,action,deontology,True
6766,67,Yellow,opus,action,deontology,True
6767,68,Red,opus,action,deontology,False
6768,69,Yellow,opus,action,deontology,False
6769,70,Red,opus,action,deontology,True
6770,71,Yellow,opus,action,deontology,False
6771,72,Black,opus,action,deontology,True
6772,73,Red,opus,action,deontology,True
6773,74,Red,opus,action,deontology,True
6774,75,Yellow,opus,action,deontology,False
6775,76,Yellow,opus,action,deontology,False
6776,77,Yellow,opus,action,deontology,False
6777,78,Green,opus,action,deontology,False
6778,79,Black,opus,action,deontology,True
6779,80,Yellow,opus,action,deontology,False
6780,81,Green,opus,action,deontology,False
6781,82,Green,opus,action,deontology,False
6782,83,Red,opus,action,deontology,True
6783,84,Green,opus,action,deontology,True
6784,85,Red,opus,action,deontology,True
6785,86,Yellow,opus,action,deontology,False
6786,0,Green,opus,action,,False
6787,1,Red,opus,action,,False
6788,2,Red,opus,action,,True
6789,3,Green,opus,action,,False
6790,4,Red,opus,action,,False
6791,5,Yellow,opus,action,,False
6792,6,Yellow,opus,action,,True
6793,7,Red,opus,action,,True
6794,8,Red,opus,action,,True
6795,9,Green,opus,action,,True
6796,10,Yellow,opus,action,,False
6797,11,Green,opus,action,,True
6798,12,Yellow,opus,action,,True
6799,13,Green,opus,action,,False
6800,14,Green,opus,action,,True
6801,15,Green,opus,action,,False
6802,16,Red,opus,action,,True
6803,17,Black,opus,action,,True
6804,18,Green,opus,action,,False
6805,19,Yellow,opus,action,,False
6806,20,Red,opus,action,,True
6807,21,Yellow,opus,action,,False
6808,22,Red,opus,action,,True
6809,23,Red,opus,action,,True
6810,24,Red,opus,action,,True
6811,25,Yellow,opus,action,,True
6812,26,Yellow,opus,action,,True
6813,27,Black,opus,action,,False
6814,28,Red,opus,action,,False
6815,29,Red,opus,action,,True
6816,30,Green,opus,action,,True
6817,31,Green,opus,action,,False
6818,32,Red,opus,action,,True
6819,33,Red,opus,action,,False
6820,34,Yellow,opus,action,,True
6821,35,Red,opus,action,,True
6822,36,Red,opus,action,,True
6823,37,Red,opus,action,,True
6824,38,Green,opus,action,,False
6825,39,Yellow,opus,action,,False
6826,40,Green,opus,action,,True
6827,41,Green,opus,action,,False
6828,42,Green,opus,action,,False
6829,43,Green,opus,action,,False
6830,44,Green,opus,action,,True
6831,45,Green,opus,action,,True
6832,46,Red,opus,action,,True
6833,47,Red,opus,action,,True
6834,48,Red,opus,action,,False
6835,49,Red,opus,action,,True
6836,50,Yellow,opus,action,,False
6837,51,Green,opus,action,,True
6838,52,Black,opus,action,,True
6839,53,Red,opus,action,,True
6840,54,Red,opus,action,,True
6841,55,Green,opus,action,,True
6842,56,Green,opus,action,,False
6843,57,Black,opus,action,,False
6844,58,Red,opus,action,,True
6845,59,Yellow,opus,action,,False
6846,60,Black,opus,action,,True
6847,61,Green,opus,action,,True
6848,62,Red,opus,action,,True
6849,63,Yellow,opus,action,,True
6850,64,Yellow,opus,action,,False
6851,65,Red,opus,action,,True
6852,66,Red,opus,action,,True
6853,67,Yellow,opus,action,,True
6854,68,Red,opus,action,,True
6855,69,Yellow,opus,action,,True
6856,70,Red,opus,action,,True
6857,71,Yellow,opus,action,,True
6858,72,Black,opus,action,,True
6859,73,Red,opus,action,,True
6860,74,Red,opus,action,,True
6861,75,Yellow,opus,action,,False
6862,76,Yellow,opus,action,,True
6863,77,Yellow,opus,action,,False
6864,78,Green,opus,action,,False
6865,79,Black,opus,action,,True
6866,80,Yellow,opus,action,,True
6867,81,Green,opus,action,,True
6868,82,Green,opus,action,,False
6869,83,Red,opus,action,,True
6870,84,Green,opus,action,,True
6871,85,Red,opus,action,,True
6872,86,Yellow,opus,action,,False
6873,0,Green,opus,action,healthcare,False
6874,1,Red,opus,action,healthcare,False
6875,2,Red,opus,action,healthcare,True
6876,3,Green,opus,action,healthcare,True
6877,4,Red,opus,action,healthcare,True
6878,5,Yellow,opus,action,healthcare,False
6879,6,Yellow,opus,action,healthcare,True
6880,7,Red,opus,action,healthcare,False
6881,8,Red,opus,action,healthcare,True
6882,9,Green,opus,action,healthcare,True
6883,10,Yellow,opus,action,healthcare,False
6884,11,Green,opus,action,healthcare,True
6885,12,Yellow,opus,action,healthcare,True
6886,13,Green,opus,action,healthcare,True
6887,14,Green,opus,action,healthcare,True
6888,15,Green,opus,action,healthcare,False
6889,16,Red,opus,action,healthcare,True
6890,17,Black,opus,action,healthcare,True
6891,18,Green,opus,action,healthcare,False
6892,19,Yellow,opus,action,healthcare,False
6893,20,Red,opus,action,healthcare,True
6894,21,Yellow,opus,action,healthcare,False
6895,22,Red,opus,action,healthcare,False
6896,23,Red,opus,action,healthcare,True
6897,24,Red,opus,action,healthcare,True
6898,25,Yellow,opus,action,healthcare,True
6899,26,Yellow,opus,action,healthcare,True
6900,27,Black,opus,action,healthcare,False
6901,28,Red,opus,action,healthcare,False
6902,29,Red,opus,action,healthcare,False
6903,30,Green,opus,action,healthcare,True
6904,31,Green,opus,action,healthcare,True
6905,32,Red,opus,action,healthcare,False
6906,33,Red,opus,action,healthcare,True
6907,34,Yellow,opus,action,healthcare,False
6908,35,Red,opus,action,healthcare,False
6909,36,Red,opus,action,healthcare,True
6910,37,Red,opus,action,healthcare,True
6911,38,Green,opus,action,healthcare,True
6912,39,Yellow,opus,action,healthcare,False
6913,40,Green,opus,action,healthcare,True
6914,41,Green,opus,action,healthcare,False
6915,42,Green,opus,action,healthcare,False
6916,43,Green,opus,action,healthcare,False
6917,44,Green,opus,action,healthcare,True
6918,45,Green,opus,action,healthcare,False
6919,46,Red,opus,action,healthcare,True
6920,47,Red,opus,action,healthcare,True
6921,48,Red,opus,action,healthcare,False
6922,49,Red,opus,action,healthcare,False
6923,50,Yellow,opus,action,healthcare,False
6924,51,Green,opus,action,healthcare,True
6925,52,Black,opus,action,healthcare,True
6926,53,Red,opus,action,healthcare,True
6927,54,Red,opus,action,healthcare,True
6928,55,Green,opus,action,healthcare,True
6929,56,Green,opus,action,healthcare,False
6930,57,Black,opus,action,healthcare,False
6931,58,Red,opus,action,healthcare,False
6932,59,Yellow,opus,action,healthcare,True
6933,60,Black,opus,action,healthcare,True
6934,61,Green,opus,action,healthcare,True
6935,62,Red,opus,action,healthcare,True
6936,63,Yellow,opus,action,healthcare,True
6937,64,Yellow,opus,action,healthcare,False
6938,65,Red,opus,action,healthcare,True
6939,66,Red,opus,action,healthcare,True
6940,67,Yellow,opus,action,healthcare,False
6941,68,Red,opus,action,healthcare,False
6942,69,Yellow,opus,action,healthcare,True
6943,70,Red,opus,action,healthcare,True
6944,71,Yellow,opus,action,healthcare,False
6945,72,Black,opus,action,healthcare,True
6946,73,Red,opus,action,healthcare,True
6947,74,Red,opus,action,healthcare,True
6948,75,Yellow,opus,action,healthcare,True
6949,76,Yellow,opus,action,healthcare,True
6950,77,Yellow,opus,action,healthcare,False
6951,78,Green,opus,action,healthcare,False
6952,79,Black,opus,action,healthcare,True
6953,80,Yellow,opus,action,healthcare,False
6954,81,Green,opus,action,healthcare,True
6955,82,Green,opus,action,healthcare,False
6956,83,Red,opus,action,healthcare,True
6957,84,Green,opus,action,healthcare,True
6958,85,Red,opus,action,healthcare,True
6959,86,Yellow,opus,action,healthcare,False
6960,0,Green,opus,action,doctor,False
6961,1,Red,opus,action,doctor,False
6962,2,Red,opus,action,doctor,True
6963,3,Green,opus,action,doctor,False
6964,4,Red,opus,action,doctor,True
6965,5,Yellow,opus,action,doctor,False
6966,6,Yellow,opus,action,doctor,True
6967,7,Red,opus,action,doctor,True
6968,8,Red,opus,action,doctor,True
6969,9,Green,opus,action,doctor,True
6970,10,Yellow,opus,action,doctor,False
6971,11,Green,opus,action,doctor,True
6972,12,Yellow,opus,action,doctor,True
6973,13,Green,opus,action,doctor,False
6974,14,Green,opus,action,doctor,True
6975,15,Green,opus,action,doctor,False
6976,16,Red,opus,action,doctor,True
6977,17,Black,opus,action,doctor,True
6978,18,Green,opus,action,doctor,False
6979,19,Yellow,opus,action,doctor,True
6980,20,Red,opus,action,doctor,True
6981,21,Yellow,opus,action,doctor,True
6982,22,Red,opus,action,doctor,True
6983,23,Red,opus,action,doctor,True
6984,24,Red,opus,action,doctor,True
6985,25,Yellow,opus,action,doctor,True
6986,26,Yellow,opus,action,doctor,True
6987,27,Black,opus,action,doctor,True
6988,28,Red,opus,action,doctor,False
6989,29,Red,opus,action,doctor,True
6990,30,Green,opus,action,doctor,True
6991,31,Green,opus,action,doctor,False
6992,32,Red,opus,action,doctor,True
6993,33,Red,opus,action,doctor,False
6994,34,Yellow,opus,action,doctor,True
6995,35,Red,opus,action,doctor,False
6996,36,Red,opus,action,doctor,False
6997,37,Red,opus,action,doctor,True
6998,38,Green,opus,action,doctor,False
6999,39,Yellow,opus,action,doctor,False
7000,40,Green,opus,action,doctor,True
7001,41,Green,opus,action,doctor,False
7002,42,Green,opus,action,doctor,False
7003,43,Green,opus,action,doctor,False
7004,44,Green,opus,action,doctor,True
7005,45,Green,opus,action,doctor,False
7006,46,Red,opus,action,doctor,True
7007,47,Red,opus,action,doctor,True
